time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,comp_ns,neg_s,pos_s,neu_s,sum_pos_s,sum_neg_s,comp_s,coin,open,close,high,low
1571443200,23,31,23,15.447799999999999,-10.823100000000002,4.6247,109,152,72,76.44200000000002,-46.36990000000001,30.072100000000013,LTC,53.2,54.04,54.49,52.45
1571529600,16,35,22,17.7164,-7.333000000000002,10.383400000000004,66,168,89,86.01579999999998,-33.96399999999999,52.05179999999999,LTC,54.04,55.02,55.53,54.12
1571616000,20,63,25,35.908199999999994,-8.920900000000001,26.9873,60,231,88,123.11399999999995,-28.948999999999995,94.16499999999995,LTC,55.02,55.05,55.57,51.41
1571702400,17,68,39,33.35119999999999,-7.564400000000001,25.722200000000008,63,383,208,186.2744000000001,-30.883599999999998,155.06780000000012,LTC,55.05,53.41,54.82,53.41
1571788800,57,137,70,75.52399999999994,-23.050899999999995,52.385499999999965,269,747,255,439.9288999999997,-121.97279999999998,317.17829999999964,LTC,53.53,49.55,49.87,47.74
1571875200,36,63,56,36.5271,-15.6995,20.799800000000005,152,260,185,148.71000000000006,-67.4389,81.24129999999995,LTC,49.6,49.92,50.01,48.63
1571961600,66,145,79,75.58249999999994,-30.74779999999999,44.83470000000004,294,594,332,304.56200000000007,-142.35060000000007,162.21139999999988,LTC,49.73,57.03,60.07,56.9
1572048000,77,114,83,54.60469999999996,-35.1068,19.497399999999995,375,566,406,273.8697999999998,-163.68819999999997,110.10370000000006,LTC,57.03,56.89,61.08,55.44
1572134400,31,72,62,38.554199999999994,-16.268999999999995,22.2852,109,327,283,177.81439999999998,-67.18529999999998,110.62909999999994,LTC,56.89,59.93,61.47,57.28
1572220800,44,64,54,32.81550000000001,-18.4283,14.387200000000002,141,201,246,102.41039999999994,-55.5947,46.81569999999998,LTC,59.93,57.86,59.04,56.31
1572307200,34,59,49,29.360999999999997,-18.557899999999993,10.8031,134,284,169,157.59389999999996,-80.44219999999997,77.15169999999998,LTC,57.86,59.91,60.55,59.13
1572393600,44,67,46,34.73400000000001,-17.580899999999993,17.15309999999999,154,280,182,154.30299999999997,-65.4417,88.86129999999997,LTC,59.91,57.99,59.64,57.73
1572480000,29,47,26,24.8363,-12.453299999999999,12.434600000000001,162,224,150,118.07999999999997,-88.62129999999998,29.71670000000001,LTC,57.99,58.39,58.75,57.24
1572566400,29,48,27,22.283199999999994,-15.980600000000004,6.2768,115,143,111,67.8021,-65.27229999999996,2.4524000000000084,LTC,58.36,58.72,59.15,57.83
1572652800,14,24,16,14.859999999999996,-5.7346,9.0738,48,98,66,59.586900000000014,-18.252399999999998,41.179700000000004,LTC,58.72,58.59,58.92,57.84
1572739200,27,43,23,24.201299999999996,-11.1073,13.094000000000003,96,175,107,100.56160000000001,-40.57679999999999,59.98480000000003,LTC,58.59,58.31,58.67,57.07
1572825600,27,120,75,68.56489999999997,-11.400499999999997,57.1386,115,467,291,259.9661000000001,-45.90420000000002,214.01030000000011,LTC,58.31,61.43,62.46,59.66
1572912000,37,81,71,43.49689999999998,-15.257399999999999,28.3135,184,324,254,168.34379999999996,-67.82899999999998,100.66279999999993,LTC,61.43,63.23,65.34,62.13
1572998400,56,107,69,53.87299999999996,-26.544300000000003,27.328700000000005,371,485,307,245.80719999999994,-183.11810000000008,62.68910000000001,LTC,63.23,64.1,64.85,62.48
1573084800,81,159,94,84.91179999999993,-42.38889999999998,42.67270000000001,224,527,260,279.2429000000001,-117.37610000000001,162.23939999999993,LTC,64.1,61.28,63.24,60.55
1573171200,66,89,52,49.96629999999999,-33.87179999999999,16.094500000000004,398,377,183,191.37689999999998,-186.36469999999994,5.01220000000002,LTC,61.28,60.87,61.83,59.42
1573257600,27,79,45,50.05069999999999,-11.2067,38.83990000000001,136,334,126,197.98680000000002,-81.05829999999999,116.92029999999993,LTC,60.87,62.49,62.77,60.59
1573344000,65,81,77,45.50219999999998,-26.9782,18.5756,276,329,321,181.4462,-117.19569999999993,64.35369999999998,LTC,62.49,63.54,65.31,62.24
1573430400,17,32,18,15.384299999999998,-7.011200000000001,8.373099999999997,78,196,64,101.02720000000001,-31.378000000000007,69.64919999999998,LTC,63.54,62.13,62.92,60.34
1573516800,13,46,33,26.184999999999995,-4.2413,21.9437,57,196,99,113.8066,-17.135100000000005,96.67150000000002,LTC,62.13,61.31,63.35,60.5
1573603200,11,22,22,9.967,-5.344000000000001,4.622999999999999,36,144,81,89.93939999999998,-17.363400000000002,72.576,LTC,61.31,60.89,62.51,60.23
1573689600,24,77,27,42.64139999999999,-11.933399999999997,30.7596,76,306,109,160.16230000000007,-39.4032,120.86230000000002,LTC,60.93,58.94,60.07,58.79
1573776000,36,53,30,26.12,-17.432999999999996,8.649799999999999,165,228,111,121.40299999999998,-74.09820000000002,47.12719999999992,LTC,58.94,57.59,59.09,56.22
1573862400,23,59,24,31.53229999999999,-9.3987,22.133599999999994,118,216,76,117.37909999999994,-56.913199999999996,60.46589999999995,LTC,57.72,58.4,59.07,57.54
1573948800,28,43,11,23.3497,-12.8313,10.57,148,261,50,145.73789999999997,-65.5066,80.43769999999994,LTC,58.4,59.68,59.98,58.43
1574035200,29,44,35,22.013799999999996,-16.087899999999998,5.925900000000001,110,187,145,94.7324,-60.887100000000004,33.84529999999996,LTC,59.29,55.84,58.39,54.59
1574121600,31,46,47,23.843300000000003,-13.369399999999999,10.4739,167,201,202,95.92110000000001,-79.02299999999997,17.05290000000001,LTC,55.84,55.12,56.11,54.76
1574208000,29,31,27,14.557699999999997,-18.2979,-3.8397999999999985,167,160,109,77.08980000000003,-112.97240000000002,-36.48019999999999,LTC,55.12,54.95,56.06,54.61
1574294400,71,120,99,64.42250000000001,-32.115899999999996,32.33240000000001,348,467,386,249.73389999999992,-157.06029999999998,92.77679999999995,LTC,54.95,50.78,51.95,49.67
1574380800,102,119,91,60.38839999999997,-39.3257,21.114300000000036,492,500,379,281.0424000000001,-191.05749999999998,90.13969999999986,LTC,50.78,47.5,48.98,46.61
1574467200,35,73,37,36.7667,-14.955399999999997,21.862900000000003,148,319,179,153.32499999999996,-55.640999999999984,97.94200000000001,LTC,47.5,48.29,48.77,47.48
1574553600,47,57,55,31.437700000000003,-20.015099999999997,11.4373,301,276,241,161.14060000000006,-122.27869999999997,38.89130000000001,LTC,48.29,44.04,45.75,43.6
1574640000,32,61,60,34.78070000000002,-14.433600000000002,20.323100000000004,125,327,270,202.91230000000002,-49.534499999999994,153.27640000000008,LTC,44.04,45.69,48.13,44.99
1574726400,23,37,48,17.344200000000004,-7.8500000000000005,9.4942,105,124,244,58.419099999999986,-38.8203,19.211800000000007,LTC,45.69,47,47.37,45.81
1574812800,21,49,46,24.5283,-9.707799999999999,14.820500000000003,51,213,187,113.00280000000002,-23.1971,89.8057,LTC,47,47.81,49.42,47.58
1574899200,34,70,47,39.19029999999999,-16.929699999999997,22.312200000000004,122,312,241,178.74629999999996,-45.067299999999996,133.98860000000002,LTC,47.81,46.95,47.61,46.32
1574985600,28,56,37,29.058899999999998,-12.322999999999999,16.7617,115,232,168,124.4111,-47.506699999999995,76.98179999999996,LTC,46.95,48.78,49.98,48.64
1575072000,53,68,45,35.12720000000001,-26.510699999999993,8.616500000000002,263,433,266,250.38600000000022,-134.4817999999999,116.05899999999994,LTC,48.78,47.38,48.01,46.98
1575158400,47,72,57,36.51919999999999,-21.6442,14.9189,150,250,200,108.66719999999991,-68.22109999999995,40.4957,LTC,47.38,47.63,48.14,45.98
1575244800,36,56,31,35.45189999999999,-20.118599999999997,15.333300000000003,128,223,106,146.97339999999994,-76.9215,70.05190000000003,LTC,47.63,45.62,47.05,45.1
1575331200,45,70,45,37.18119999999998,-19.3559,17.766099999999998,203,271,158,152.57879999999994,-85.81319999999997,66.41040000000004,LTC,45.62,44.87,45.97,44.64
1575417600,41,68,80,36.08179999999999,-16.0293,20.181500000000003,135,206,398,106.88049999999997,-55.427199999999985,51.71129999999999,LTC,44.87,44.69,45.26,43.72
1575504000,34,49,54,22.001800000000003,-16.7335,5.341499999999997,163,208,195,95.2682,-78.09289999999999,17.321700000000007,LTC,44.69,44.88,46.11,44.35
1575590400,35,58,33,27.957499999999996,-19.2255,8.739800000000002,162,269,118,128.8196999999999,-87.9792,40.85610000000002,LTC,44.88,45.37,46.46,45.23
1575676800,16,28,37,13.4364,-7.118400000000001,6.2648,51,75,149,39.9983,-26.248299999999997,13.430799999999998,LTC,45.37,45.41,46.19,44.92
1575763200,45,60,59,34.381299999999996,-18.26129999999999,16.03130000000001,202,293,245,166.30070000000003,-85.45689999999998,80.68929999999997,LTC,45.41,45.74,46.2,45.29
1575849600,21,40,29,18.6102,-10.265899999999998,8.344300000000006,158,250,180,120.73669999999996,-80.80359999999999,39.93309999999995,LTC,45.74,44.46,44.9,43.96
1575936000,22,78,58,42.544799999999995,-12.378599999999999,30.166199999999993,97,265,192,145.67969999999997,-60.08199999999999,85.59769999999997,LTC,44.46,44.14,44.26,43.44
1576022400,13,56,43,33.1911,-6.4353,26.707800000000002,33,196,104,119.10419999999998,-14.887800000000002,104.12039999999998,LTC,44.14,43.86,44.48,43.41
1576108800,13,43,18,22.860299999999995,-3.1816,19.627100000000002,71,218,70,126.32009999999997,-20.425199999999997,105.68849999999992,LTC,43.86,43.63,44.11,43.28
1576195200,36,51,45,26.2397,-15.410699999999999,10.954399999999998,131,193,184,102.58530000000003,-60.0397,43.29440000000001,LTC,43.63,44.62,44.74,43.69
1576281600,27,29,32,13.547099999999997,-10.682399999999998,2.8647000000000005,124,199,108,113.48370000000004,-47.8751,65.60860000000001,LTC,44.62,43.41,43.93,43.1
1576368000,26,47,19,27.221599999999988,-12.413200000000005,14.808399999999999,111,157,49,88.48350000000005,-48.26699999999999,40.21650000000002,LTC,43.41,43.47,44.13,43.35
1576454400,73,114,83,53.16419999999997,-31.576999999999998,21.664599999999993,316,376,260,166.34750000000008,-136.15019999999996,30.352100000000007,LTC,43.47,39.98,42.5,39.19
1576540800,89,128,138,62.28739999999999,-39.99660000000001,22.3331,357,422,468,212.5626,-175.3045999999999,37.36839999999996,LTC,39.98,36.94,38.9,36.74
1576627200,53,141,98,69.16019999999995,-22.5194,46.743999999999986,213,570,360,291.6954,-92.78419999999993,199.22080000000008,LTC,36.94,40.91,42.68,40.38
1576713600,53,125,79,64.23079999999999,-23.565499999999997,40.613700000000016,250,533,302,279.36179999999996,-106.63889999999999,171.74249999999995,LTC,40.91,39.83,40.87,39.37
1576800000,22,43,36,22.2585,-8.4204,13.8381,106,245,183,132.95739999999998,-33.7404,99.21699999999997,LTC,39.83,40.22,40.72,39.86
1576886400,31,40,19,21.186,-15.0122,6.173800000000001,156,204,127,105.26999999999994,-79.6326,25.637400000000014,LTC,40.22,39.79,40.19,39.66
1576972800,21,77,47,41.02730000000001,-9.0658,31.909900000000007,89,271,220,150.57050000000004,-32.1694,118.14309999999989,LTC,39.79,41.95,43.29,41.75
1577059200,30,56,39,30.88649999999999,-14.455199999999998,16.392600000000005,107,251,134,171.83029999999997,-52.59699999999998,118.7302,LTC,41.95,40.57,41.32,40.27
1577145600,44,62,44,33.548199999999994,-17.0386,16.533900000000006,243,243,212,125.95529999999994,-94.21130000000002,31.79259999999996,LTC,40.57,40.37,41.01,39.85
1577232000,7,44,28,25.081100000000013,-2.2138999999999998,22.86720000000001,36,293,136,194.33510000000007,-10.4864,183.8487000000001,LTC,40.37,40.11,40.49,39.54
1577318400,46,63,33,31.99309999999998,-21.035499999999992,10.931199999999999,149,247,108,125.31079999999997,-69.95349999999996,54.99729999999999,LTC,40.11,40.06,40.67,39.68
1577404800,37,55,55,26.866699999999994,-17.7741,9.0926,135,212,256,115.33690000000003,-63.02379999999998,52.313100000000055,LTC,40.06,40.97,41.43,40.15
1577491200,45,67,46,37.66859999999999,-21.0567,16.596200000000003,219,282,218,161.5866999999999,-97.8525,63.702799999999996,LTC,40.97,43,43.69,41.29
1577577600,32,46,38,24.583000000000006,-14.890199999999995,9.692799999999998,132,219,228,120.9541,-69.4389,51.51519999999999,LTC,43,43.15,43.78,42.66
1577664000,17,44,34,26.113500000000002,-6.804700000000001,19.308799999999998,65,267,200,150.48369999999997,-31.923299999999998,118.56039999999993,LTC,43.15,42.32,43.36,41.86
1577750400,8,30,21,18.584400000000002,-3.0865000000000005,15.420499999999997,22,180,86,111.80250000000001,-8.4863,102.77439999999997,LTC,42.32,41.23,42.51,41.13
1577836800,10,31,15,21.401599999999995,-6.4679,14.933699999999998,37,186,83,136.30200000000002,-22.0515,114.25050000000002,LTC,41.23,41.59,41.86,41.16
1577923200,39,60,63,31.604,-17.1905,14.36970000000001,232,341,233,198.57079999999993,-88.91909999999999,109.3597,LTC,41.59,39.45,40.62,39.33
1578009600,35,59,22,32.63930000000001,-19.6617,13.052399999999997,141,276,104,141.59799999999996,-84.02499999999998,57.895399999999995,LTC,39.45,42.36,42.36,41.05
1578096000,21,33,20,14.707899999999999,-9.8712,4.688299999999999,79,110,73,53.852399999999996,-39.87510000000001,13.609500000000002,LTC,42.36,42.82,43.05,41.98
1578182400,43,71,45,37.14979999999999,-20.9485,16.2271,167,295,195,150.9466999999999,-87.32609999999995,63.646400000000035,LTC,42.82,43.32,43.81,42.33
1578268800,20,35,37,18.605900000000005,-8.730500000000001,9.973000000000004,67,185,200,93.04029999999997,-31.636199999999995,61.98969999999999,LTC,43.32,45.88,46.56,45.57
1578355200,27,107,78,58.92599999999999,-8.211400000000001,50.80489999999998,188,588,373,326.12459999999993,-78.06090000000005,247.66379999999998,LTC,45.88,46.53,48.32,46.4
1578441600,55,70,45,35.533300000000004,-23.975199999999994,11.578299999999999,243,292,175,147.6571,-116.1,31.67830000000001,LTC,46.53,45.31,46.61,44.2
1578528000,14,45,36,22.969700000000003,-5.8748000000000005,17.0949,44,180,130,111.75809999999994,-18.518,93.24009999999998,LTC,45.31,44.72,45.1,43.89
1578614400,39,75,93,35.574999999999996,-16.588899999999995,18.986100000000004,199,259,414,120.0209999999999,-87.64880000000001,32.37220000000001,LTC,44.72,49.11,50.44,46.57
1578700800,36,79,72,40.417599999999965,-18.5563,21.861300000000014,191,540,417,271.97120000000007,-103.46120000000003,168.5099999999999,LTC,49.11,49.42,51.15,47.67
1578787200,14,56,45,30.2209,-7.072100000000001,23.148799999999994,83,353,227,187.3162,-43.2245,144.24650000000003,LTC,49.42,51.38,52.08,50.14
1578873600,27,51,52,24.591900000000003,-11.8271,12.744100000000001,93,299,295,141.32739999999998,-43.77430000000001,97.49099999999997,LTC,51.38,49.64,51.16,49.1
1578960000,108,187,179,89.26740000000001,-47.5857,41.682199999999966,594,1012,791,491.80509999999987,-270.4818000000002,222.09879999999976,LTC,49.64,58.43,60.76,53.85
1579046400,49,92,93,44.092300000000016,-20.901899999999998,23.113999999999994,206,480,517,223.8996999999999,-81.66039999999998,141.74270000000004,LTC,58.43,58.24,60.34,56.95
1579132800,20,59,41,31.554700000000004,-8.6586,22.85789999999999,119,236,194,121.21899999999995,-61.205000000000005,59.8994,LTC,58.24,57.51,58.72,55.56
1579219200,50,122,79,62.88829999999999,-19.0421,43.9484,199,596,396,302.0494,-84.11139999999999,218.1424000000001,LTC,57.51,60.97,63.3,58.07
1579305600,20,61,28,36.20899999999999,-9.4817,26.6851,74,319,126,185.1331,-32.84720000000001,152.2015,LTC,60.97,59.22,62.31,58.38
1579392000,7,32,34,14.735000000000001,-2.1227,12.612300000000003,65,255,256,113.56159999999997,-18.246499999999994,95.31509999999997,LTC,59.22,57.66,59.86,56.2
1579478400,11,25,34,12.176800000000002,-4.6576,7.5192000000000005,49,141,132,67.26950000000001,-21.3834,45.886100000000006,LTC,57.66,57.09,58.18,56.28
1579564800,14,56,31,31.22360000000001,-5.7964,25.427200000000006,37,263,132,141.55719999999997,-16.331000000000003,125.22619999999992,LTC,57.09,57.41,58.65,57.1
1579651200,31,38,18,19.8392,-12.948899999999998,6.8607,169,147,91,67.34490000000001,-70.97959999999993,-3.7235000000000014,LTC,57.41,58.31,58.88,56.8
1579737600,52,89,59,48.68129999999999,-25.084600000000005,23.519299999999994,201,412,194,227.01519999999994,-91.17749999999995,135.6055,LTC,58.31,54.29,56.8,53.24
1579824000,48,82,57,45.7941,-21.7394,24.054699999999997,147,322,235,171.05649999999994,-67.92379999999994,103.13270000000004,LTC,54.29,54.5,55.08,51.67
1579910400,33,46,33,27.51609999999999,-17.487299999999998,10.0546,171,241,144,155.82959999999989,-84.74800000000002,71.10739999999998,LTC,54.5,53.25,54.41,52.35
1579996800,30,41,29,20.318800000000003,-11.658299999999999,8.660500000000003,86,138,92,69.95799999999998,-39.996399999999994,29.961599999999976,LTC,53.25,56.15,56.79,54.63
1580083200,42,88,65,48.00710000000001,-18.7432,29.2897,195,367,264,225.59450000000004,-90.57739999999995,135.06869999999986,LTC,56.15,58.4,60.67,57.55
1580169600,43,90,86,45.27059999999999,-17.051099999999998,28.098100000000013,154,404,296,196.65590000000003,-67.1364,129.11129999999994,LTC,58.4,60.84,63.54,60.46
1580256000,39,99,70,59.62559999999999,-19.7269,39.898700000000005,138,387,261,241.8084000000001,-68.46130000000001,173.34710000000007,LTC,60.84,59.91,62.51,59.69
1580342400,62,173,147,88.06669999999987,-21.036700000000007,67.05319999999998,287,936,714,457.8966000000002,-103.02759999999998,354.91540000000003,LTC,59.91,67.84,70.02,60.04
1580428800,21,100,54,54.20529999999998,-10.3721,43.814099999999996,67,499,239,271.27109999999993,-33.6453,237.56849999999991,LTC,67.84,67.86,69.38,66.27
1580515200,70,147,95,84.57429999999991,-31.782199999999992,52.873599999999975,325,692,407,401.55850000000015,-145.26369999999997,257.76820000000026,LTC,67.86,70.75,72.65,67.79
1580601600,36,80,50,43.30310000000001,-16.019099999999995,27.322199999999995,133,418,178,213.6417,-65.22189999999999,148.49619999999996,LTC,70.75,69.93,72.63,68.44
1580688000,56,92,51,50.47149999999998,-25.440100000000005,25.041600000000003,207,411,184,237.37900000000002,-96.78150000000004,140.9377000000001,LTC,69.93,69.57,71.02,68.67
1580774400,62,94,54,47.127100000000006,-28.934299999999997,18.26440000000001,223,380,161,191.76739999999992,-101.2964,90.55699999999987,LTC,69.57,67.89,69.46,66.42
1580860800,28,92,58,45.16059999999998,-11.6702,33.438799999999986,163,554,287,287.78609999999986,-67.45239999999997,220.12729999999993,LTC,67.89,72.64,74.29,70.59
1580947200,58,104,76,55.747799999999984,-29.3346,26.483400000000003,280,479,300,257.99799999999993,-122.47040000000004,135.46159999999986,LTC,72.64,73.5,75.72,72.24
1581033600,25,70,52,40.02309999999999,-11.243500000000003,28.81210000000001,111,288,254,153.2835,-47.087099999999985,106.36459999999998,LTC,73.5,74.45,75.56,73.19
1581120000,23,123,72,69.6893,-9.422699999999999,60.26659999999998,88,557,467,313.56970000000007,-38.73440000000001,274.8353000000001,LTC,74.45,76.54,78.43,73.17
1581206400,90,132,75,71.37669999999999,-47.237800000000036,24.119600000000002,1161,916,644,475.45930000000044,-609.1502999999997,-133.79399999999978,LTC,76.54,77.11,79.87,75.84
1581292800,49,119,54,66.8362,-24.334900000000005,42.488400000000006,142,531,185,307.27830000000006,-72.37359999999995,234.85309999999998,LTC,77.11,74.03,75.41,72.79
1581379200,40,86,94,45.717600000000004,-18.777299999999993,26.90210000000001,162,487,431,248.4775000000002,-78.6509,169.71200000000005,LTC,74.03,76.82,78.59,75.92
1581465600,74,138,174,69.79089999999998,-31.5762,38.2147,323,637,871,335.19689999999974,-135.1059,199.93619999999981,LTC,76.82,81.23,82.88,77.22
1581552000,47,108,100,58.21839999999997,-19.768599999999996,38.444199999999995,185,443,464,252.5696000000001,-64.79359999999998,187.14200000000008,LTC,81.23,80.67,83.39,77.48
1581638400,22,78,70,44.38969999999999,-8.7156,35.57939999999999,118,355,415,203.79090000000005,-39.7464,163.57020000000003,LTC,80.67,82.98,84.19,80.49
1581724800,34,67,45,30.551800000000007,-12.3888,18.0598,176,244,210,115.58469999999996,-55.80179999999999,59.57649999999998,LTC,82.98,76.63,80.05,75.61
1581811200,36,71,60,37.50350000000001,-15.603199999999996,21.937500000000004,257,445,266,221.67180000000005,-142.73970000000006,79.12010000000001,LTC,76.63,74.79,79.89,69.52
1581897600,39,102,58,54.01839999999997,-16.516799999999996,37.46879999999998,196,404,220,219.65379999999988,-82.168,137.1905999999999,LTC,74.79,73.29,73.88,68.92
1581984000,46,73,70,39.898,-22.833699999999997,17.064300000000003,253,412,367,215.42579999999992,-119.04570000000005,96.38009999999987,LTC,73.29,77.2,79.1,74.36
1582070400,43,83,94,41.84010000000001,-23.152200000000008,18.8159,165,476,404,249.56720000000013,-89.00699999999998,160.86780000000022,LTC,77.2,70.53,74.24,68.88
1582156800,49,89,64,46.84390000000002,-16.183799999999994,30.773900000000015,149,337,230,190.91929999999994,-49.728999999999985,141.36629999999994,LTC,70.53,69.44,72.16,67.54
1582243200,40,60,64,36.15,-17.821700000000003,18.3283,170,246,281,163.3408,-89.80290000000004,73.5379,LTC,69.44,73.41,74.9,69.47
1582329600,8,48,33,31.8763,-3.0573,28.819000000000003,38,307,172,197.17959999999994,-16.206200000000003,180.9733999999999,LTC,73.41,74.91,76.84,72.56
1582416000,25,48,22,27.167,-11.6981,15.494699999999998,119,272,75,165.656,-55.0303,110.70310000000005,LTC,74.91,79.9,80.6,77.16
1582502400,44,45,48,22.8216,-16.261599999999998,6.560000000000001,174,210,229,112.12799999999999,-59.47439999999999,52.65359999999998,LTC,79.9,75.61,77.46,72.96
1582588800,29,56,70,29.187500000000007,-14.492999999999999,14.740899999999996,144,243,247,136.75100000000003,-74.13739999999999,62.984800000000035,LTC,75.61,71.01,73.24,69.96
1582675200,92,135,85,71.36649999999999,-40.95549999999999,30.462599999999988,303,534,271,288.06080000000026,-137.0822,151.13339999999994,LTC,71.01,60.59,67.7,58.39
1582761600,50,79,57,46.406499999999994,-22.8591,23.6194,192,351,233,202.89990000000003,-84.63450000000002,118.61999999999999,LTC,60.59,61.69,64.07,59.15
1582848000,29,29,48,15.9683,-12.148399999999999,3.8199000000000005,137,108,173,56.90940000000001,-60.144800000000004,-3.235399999999999,LTC,61.69,60.07,62.1,58.45
1582934400,27,37,23,19.6631,-14.635500000000002,5.0276,80,123,91,56.97400000000001,-41.53909999999998,15.434899999999997,LTC,60.07,58.16,59.97,57.74
1583020800,13,54,35,31.9464,-6.719399999999999,25.226999999999997,36,200,123,119.01269999999995,-18.436999999999998,100.57569999999997,LTC,58.16,57.9,59.53,56.58
1583107200,29,41,23,21.3842,-12.932099999999998,8.452100000000003,104,147,60,82.02129999999998,-44.13019999999998,37.89110000000005,LTC,57.9,61.47,62.68,59.74
1583193600,25,51,32,25.819700000000005,-9.677200000000001,16.142500000000002,92,199,134,99.74369999999996,-37.29549999999999,62.448199999999964,LTC,61.47,61.09,61.57,59.59
1583280000,23,37,28,22.667399999999997,-11.4235,11.2439,110,140,125,95.998,-57.073999999999984,38.924000000000014,LTC,61.09,60.54,61.43,59.45
1583366400,18,76,52,44.087699999999984,-9.7007,34.34659999999998,65,337,232,189.6052,-39.53730000000001,149.72230000000002,LTC,60.54,62.15,62.92,61.57
1583452800,20,58,30,26.69440000000001,-8.2414,18.45300000000001,74,303,129,124.1384,-30.629399999999993,93.50899999999997,LTC,62.15,63.4,63.81,62.18
1583539200,17,35,12,17.404700000000002,-7.906,9.498700000000003,97,184,41,87.13759999999996,-45.89860000000001,41.23899999999999,LTC,63.4,60.55,62.61,60.41
1583625600,37,41,28,17.861399999999996,-18.1761,-0.3216999999999985,187,171,101,76.409,-93.16229999999997,-16.619500000000006,LTC,60.55,51.18,54.8,50.34
1583712000,67,93,56,51.03209999999999,-34.30150000000001,16.730600000000013,211,459,230,238.98460000000006,-100.33089999999997,138.6537,LTC,51.18,50.53,51.15,48.44
1583798400,50,81,69,37.36739999999999,-21.7754,15.59200000000001,150,252,215,120.75939999999984,-63.416699999999985,57.34270000000001,LTC,50.53,50.23,50.57,49.14
1583884800,27,74,35,36.32169999999999,-11.1181,25.205000000000002,107,258,91,118.32049999999995,-52.453100000000006,65.88659999999999,LTC,50.23,48.6,50.69,47.65
1583971200,144,217,159,104.72989999999979,-70.33149999999998,34.31459999999996,661,924,706,438.44819999999953,-333.3742999999995,104.89049999999972,LTC,48.6,30.49,31.88,25.27
1584057600,126,236,125,122.37559999999989,-63.09189999999997,59.17919999999998,469,942,468,477.9669999999996,-246.60849999999988,230.99169999999998,LTC,30.49,37.93,38.84,33.62
1584144000,60,72,52,40.17259999999999,-29.9691,10.151900000000003,213,259,165,152.26870000000005,-110.71800000000002,41.4475,LTC,37.93,34.43,35.2,33.88
1584230400,27,36,31,21.1965,-12.9178,8.222699999999998,101,146,100,82.6036,-46.41599999999998,36.0756,LTC,34.43,36.3,36.58,34.8
1584316800,41,49,50,25.974300000000007,-20.6568,5.317500000000001,194,237,241,125.14049999999995,-96.0838,29.03090000000001,LTC,36.3,33.25,34.57,32.6
1584403200,34,48,36,21.103399999999993,-14.691099999999995,6.4805,152,177,134,75.65700000000002,-61.571699999999986,14.221700000000016,LTC,33.25,34.23,35.68,34.01
1584489600,47,91,33,52.077999999999996,-24.374099999999995,27.7039,198,312,112,186.01400000000007,-92.11069999999995,93.90330000000009,LTC,34.23,34.83,35.47,34.26
1584576000,35,91,37,50.067099999999996,-18.631099999999996,31.412000000000003,189,307,102,191.23319999999995,-82.03099999999999,109.15419999999992,LTC,34.8,39.09,40.84,34.1
1584662400,37,53,37,32.37650000000001,-18.306199999999997,14.031599999999997,112,206,105,122.99339999999994,-57.00630000000003,65.90969999999993,LTC,39.09,38.09,43.81,34.19
1584748800,22,55,33,23.3294,-11.156900000000002,12.1792,85,197,105,86.3192999999999,-39.3374,46.95709999999998,LTC,38.06,38.37,38.8,37.71
1584835200,12,28,19,14.6521,-6.4778,8.174300000000002,65,132,111,80.6437,-30.1833,50.460400000000035,LTC,38.38,35.46,39.7,34.88
1584921600,5,25,26,15.451600000000001,-3.1866,12.316600000000003,27,92,137,60.3837,-17.0598,43.5303,LTC,35.46,39.11,40,34.61
1585008000,30,34,42,14.333299999999998,-13.198299999999998,1.0834,151,151,318,62.12170000000001,-68.34670000000001,-6.5088,LTC,39.17,40.69,41.05,39.89
1585094400,12,31,19,16.826399999999996,-5.9572,10.8713,116,159,69,85.32499999999997,-56.952999999999996,28.3762,LTC,40.69,39.3,40.69,38.97
1585180800,28,27,22,14.009400000000001,-11.603100000000001,2.406299999999999,114,93,97,50.657099999999986,-46.55429999999999,4.102799999999999,LTC,39.3,40.56,40.59,39.33
1585267200,19,40,29,22.0423,-9.635800000000001,12.406500000000001,65,206,127,118.32260000000002,-31.0203,87.30230000000003,LTC,40.56,38.14,38.83,37.59
1585353600,12,46,10,24.851799999999997,-6.142699999999999,18.709100000000003,106,185,32,106.61289999999997,-56.26990000000001,50.34300000000001,LTC,38.14,38.93,39.5,36.84
1585440000,10,25,12,12.3504,-4.661200000000001,7.597199999999999,56,136,155,67.5314,-15.9869,50.99249999999999,LTC,38.93,37.12,37.25,36.27
1585526400,29,43,46,21.326200000000004,-15.6889,5.637300000000001,125,154,191,76.7362,-72.28720000000001,4.44900000000001,LTC,37.12,39.03,40.65,38.48
1585612800,18,26,22,13.2255,-8.031300000000002,5.2824,46,76,68,39.84400000000001,-20.9184,19.2784,LTC,39.03,39.15,39.36,38.43
1585699200,24,43,23,24.492099999999997,-15.210899999999999,9.172399999999996,64,178,134,101.33639999999995,-41.802,58.97919999999998,LTC,39.15,39.37,40.99,39.29
1585785600,21,52,37,25.990500000000008,-8.149199999999999,17.873199999999997,101,186,131,94.59529999999998,-39.97609999999999,54.76340000000002,LTC,39.37,39.94,40.87,39.81
