,time,neg_ns,pos_ns,neutral_ns,comp_ns,neg_s,pos_s,neu_s,comp_s,coin,open,close,high,low,submissions
456,1585699200,24,43,23,9.172399999999996,64,178,134,58.97919999999998,LTC,39.15,39.37,40.99,39.29,8
457,1585785600,21,52,37,17.873199999999994,101,186,131,54.76340000000002,LTC,39.37,39.94,40.87,39.81,10
458,1585872000,8,30,22,11.8906,26,111,103,46.493099999999984,LTC,39.94,40.54,40.64,39.52,14
459,1585958400,5,24,15,10.7131,9,71,70,32.64730000000001,LTC,40.54,40.84,41.54,40.47,10
460,1586044800,13,39,28,12.061100000000005,58,147,123,49.287,LTC,40.84,40.38,40.75,40.22,7
461,1586131200,8,38,27,18.4994,21,136,126,60.48559999999999,LTC,40.38,45.13,45.86,43.47,16
462,1586217600,11,38,36,16.2946,42,168,180,80.17290000000001,LTC,45.13,44.82,46.17,44.22,18
463,1586304000,8,17,11,3.8368999999999986,26,46,28,10.6362,LTC,44.82,46.61,47.12,45.49,10
464,1586390400,2,16,4,8.657200000000001,8,76,14,34.3215,LTC,46.61,46.31,46.69,45.7,6
465,1586476800,5,1,10,-1.7548,12,2,27,-4.7574000000000005,LTC,46.31,42.35,43.83,41.62,12
466,1586563200,2,10,5,3.0690000000000004,6,31,14,9.1426,LTC,42.35,42.59,42.98,42.21,7
467,1586649600,11,8,2,0.6253000000000001,146,62,28,4.666099999999999,LTC,42.59,42.05,43.11,41.73,4
468,1586736000,32,55,36,14.108199999999995,127,276,132,90.11029999999994,LTC,42.05,41.32,41.76,40.83,9
469,1586822400,0,18,16,11.877199999999998,0,50,66,35.131400000000006,LTC,41.32,41.27,41.57,41.08,4
470,1586908800,0,0,2,0.0,0,0,4,0.0,LTC,41.27,39.29,40.0,39.26,7
471,1586995200,0,2,7,1.1523,0,6,26,3.624,LTC,39.29,42.59,43.63,41.46,11
472,1587081600,11,8,7,-2.2472000000000008,41,21,44,-13.083199999999998,LTC,42.59,42.25,42.43,41.58,8
473,1587168000,1,18,17,8.6973,2,99,60,50.35210000000002,LTC,42.25,44.22,44.31,43.25,20
474,1587254400,2,4,2,1.3869999999999998,5,8,4,3.1757999999999997,LTC,44.22,42.29,43.52,42.18,7
475,1587340800,9,7,15,-0.5587999999999995,23,31,51,4.951799999999999,LTC,42.29,40.3,41.1,40.06,23
476,1587427200,4,3,6,0.3168999999999999,12,9,23,1.4188999999999987,LTC,40.3,40.68,40.95,40.16,17
477,1587513600,4,14,9,6.1956,10,47,38,24.1615,LTC,40.68,41.9,42.44,41.83,15
478,1587600000,2,8,4,4.0297,4,16,10,8.059400000000002,LTC,41.9,43.02,44.1,42.61,8
479,1587686400,15,37,9,10.812,37,105,32,30.14770000000001,LTC,43.02,44.55,44.84,42.99,11
480,1587772800,0,2,2,1.1993,0,4,4,2.3986,LTC,44.55,44.45,45.36,44.22,7
481,1587859200,2,9,2,3.6115999999999993,15,26,9,5.2395,LTC,44.45,44.61,45.75,44.6,11
482,1587945600,4,16,26,7.561299999999999,8,46,51,20.885,LTC,44.61,44.56,45.45,44.1,14
483,1588032000,8,13,7,2.2439,30,36,18,1.4371999999999998,LTC,44.56,45.77,46.04,43.96,25
484,1588118400,14,22,7,6.2854,61,54,23,5.193799999999999,LTC,45.77,48.84,52.29,48.05,16
485,1588204800,1,8,2,4.5471,2,22,6,12.844599999999998,LTC,48.84,46.43,48.73,45.42,8
486,1567296000,5,12,4,5.197700000000001,26,112,19,46.0057,XRP,0.2586,0.2569,0.2594,0.2513,31
487,1567382400,50,89,56,27.041900000000005,302,437,308,117.95100000000001,XRP,0.2569,0.2616,0.265,0.2537,29
488,1567468800,60,120,71,38.66309999999999,231,600,222,224.7926,XRP,0.2616,0.2632,0.2672,0.2584,25
489,1567555200,76,146,89,46.73489999999998,423,846,617,287.4424,XRP,0.2632,0.2589,0.2632,0.2567,32
490,1567641600,51,110,73,37.5323,208,462,285,159.93700000000013,XRP,0.2589,0.2565,0.2595,0.2538,34
491,1567728000,55,150,81,55.2214,209,811,325,321.42079999999976,XRP,0.2565,0.2518,0.2594,0.2474,32
492,1567814400,24,45,38,13.084599999999998,188,221,193,56.916000000000004,XRP,0.2518,0.2605,0.2636,0.2506,24
493,1567900800,28,68,34,30.7684,106,302,115,119.8285,XRP,0.2605,0.2627,0.2663,0.2566,23
494,1567987200,56,121,52,43.90940000000002,305,571,258,201.85829999999984,XRP,0.2627,0.2588,0.2647,0.2568,25
495,1568073600,44,109,44,37.61409999999999,266,492,278,131.07659999999987,XRP,0.2588,0.2586,0.2636,0.2535,26
496,1568160000,53,129,81,46.6604,259,747,410,332.8686999999998,XRP,0.2586,0.2554,0.2607,0.2511,30
497,1568246400,47,110,58,39.70479999999999,320,487,252,93.92049999999992,XRP,0.2554,0.2544,0.2569,0.2509,31
498,1568332800,39,139,62,66.10999999999997,151,712,266,386.5385000000004,XRP,0.2544,0.256,0.2564,0.2525,43
499,1568419200,52,112,64,38.0634,364,455,337,72.84320000000002,XRP,0.256,0.2622,0.2657,0.2546,18
500,1568505600,22,36,27,12.4897,89,107,105,24.63880000000001,XRP,0.2622,0.2608,0.2646,0.2593,14
501,1568592000,28,113,55,49.86969999999997,108,528,243,261.77700000000016,XRP,0.2608,0.2615,0.2637,0.257,18
502,1568678400,82,235,162,84.0499999999999,441,1581,981,629.2998000000002,XRP,0.2615,0.2859,0.2988,0.2601,41
503,1568764800,65,189,111,70.18339999999998,334,1118,600,451.77250000000015,XRP,0.2859,0.3139,0.3269,0.2855,32
504,1568851200,46,113,61,41.5968,371,540,383,152.1794000000001,XRP,0.3139,0.3016,0.314,0.28300000000000003,27
505,1568937600,33,70,41,22.82920000000001,206,435,185,145.20129999999992,XRP,0.3016,0.2939,0.3024,0.2835,37
506,1569024000,33,73,33,22.05230000000001,125,423,131,158.27300000000002,XRP,0.2939,0.2896,0.2976,0.2866,17
507,1569110400,47,87,47,28.07669999999999,274,459,207,159.4354000000001,XRP,0.2896,0.2766,0.2897,0.2684,25
508,1569196800,29,96,44,45.37859999999997,114,383,243,171.32910000000012,XRP,0.2766,0.2675,0.2864,0.2663,20
509,1569283200,60,116,91,39.16430000000001,339,644,481,201.08799999999997,XRP,0.2675,0.23399999999999999,0.2727,0.2188,29
510,1569369600,77,111,63,26.258700000000008,311,419,315,114.6295,XRP,0.23399999999999999,0.2463,0.25,0.2322,21
511,1569456000,52,113,71,36.94380000000001,254,368,205,66.02259999999997,XRP,0.2463,0.2424,0.2501,0.2287,33
512,1569542400,40,108,54,47.0452,115,526,188,293.718,XRP,0.2424,0.2429,0.2477,0.2335,29
513,1569628800,38,93,34,34.7245,196,283,169,66.5728,XRP,0.2429,0.2426,0.2452,0.2387,20
514,1569715200,36,83,49,29.154799999999994,188,363,256,101.0803,XRP,0.2426,0.2408,0.2429,0.2351,13
515,1569801600,35,121,64,62.139299999999984,183,659,273,351.89340000000016,XRP,0.2408,0.2573,0.2621,0.2359,34
516,1569888000,39,83,57,27.3186,177,350,223,114.02589999999994,XRP,0.2573,0.2486,0.2615,0.2454,29
517,1569974400,36,97,52,39.3871,148,400,287,175.39440000000008,XRP,0.2486,0.2535,0.2552,0.2451,48
518,1570060800,33,54,48,13.180700000000005,140,236,268,61.76709999999999,XRP,0.2535,0.2474,0.2541,0.2424,38
519,1570147200,28,84,43,37.559300000000015,94,382,149,180.41149999999988,XRP,0.2474,0.2534,0.2572,0.2453,28
520,1570233600,18,44,30,20.4724,60,219,150,115.29319999999998,XRP,0.2534,0.2543,0.2571,0.2468,16
521,1570320000,14,40,26,15.460699999999996,68,172,98,70.15110000000001,XRP,0.2543,0.2556,0.257,0.2518,20
522,1570406400,31,71,53,27.7847,162,355,324,158.2234,XRP,0.2556,0.2766,0.2818,0.254,30
523,1570492800,51,92,84,35.04220000000002,257,556,421,226.91380000000015,XRP,0.2766,0.2781,0.2857,0.2715,35
524,1570579200,48,119,86,45.90099999999999,211,791,470,383.2619,XRP,0.2781,0.2818,0.2875,0.2739,46
525,1570665600,25,86,68,34.98770000000002,124,375,332,142.11949999999996,XRP,0.2818,0.2713,0.2825,0.2658,37
526,1570752000,32,76,42,28.9613,155,327,133,131.0551,XRP,0.2713,0.2679,0.276,0.2652,24
527,1570838400,16,34,12,9.6892,116,161,60,34.518600000000006,XRP,0.2679,0.273,0.2775,0.2679,13
528,1570924800,30,46,40,17.049499999999995,156,288,150,128.28660000000008,XRP,0.273,0.2779,0.2822,0.2719,16
529,1571011200,63,152,95,57.46029999999998,340,768,572,314.1631000000001,XRP,0.2779,0.2978,0.2984,0.2771,36
530,1571097600,32,85,68,31.053300000000004,107,582,429,276.5748000000001,XRP,0.2978,0.2885,0.2995,0.2835,26
531,1571184000,49,96,50,26.3559,263,521,219,131.50039999999993,XRP,0.2885,0.2838,0.2922,0.2788,29
532,1571270400,34,106,69,48.5796,150,508,366,234.1597,XRP,0.2838,0.302,0.304,0.2803,32
533,1571356800,29,81,59,34.481,184,502,294,237.7198,XRP,0.302,0.2947,0.3024,0.2851,31
534,1571443200,19,54,42,21.665000000000006,64,392,190,187.54210000000003,XRP,0.2947,0.2922,0.2996,0.2879,26
535,1571529600,19,57,45,25.0422,53,272,164,141.04689999999997,XRP,0.2922,0.2948,0.2971,0.2817,13
536,1571616000,42,95,63,29.27960000000001,198,567,370,201.3848,XRP,0.2948,0.293,0.2949,0.2891,23
537,1571702400,38,80,77,28.2249,193,379,237,134.24200000000002,XRP,0.293,0.29100000000000004,0.3033,0.2887,27
538,1571788800,58,90,75,20.18590000000001,274,327,242,40.28130000000001,XRP,0.29100000000000004,0.2738,0.2917,0.2501,35
539,1571875200,49,95,60,28.55399999999999,305,587,394,182.93209999999993,XRP,0.2738,0.2769,0.2809,0.267,35
540,1571961600,52,88,84,21.941300000000005,218,393,481,96.50859999999996,XRP,0.2769,0.2988,0.3083,0.2753,23
541,1572048000,40,118,58,41.84329999999999,155,632,291,261.2771000000001,XRP,0.2988,0.2948,0.3146,0.2842,18
542,1572134400,29,67,40,20.01040000000001,158,239,193,52.91339999999996,XRP,0.2948,0.2992,0.303,0.2906,17
543,1572220800,53,116,68,41.87329999999999,299,669,312,281.9643000000001,XRP,0.2992,0.2948,0.3054,0.2942,24
544,1572307200,56,116,89,38.05610000000002,240,629,462,247.32289999999983,XRP,0.2948,0.3026,0.3101,0.2947,30
545,1572393600,51,83,79,22.1847,233,348,316,89.62220000000003,XRP,0.3026,0.2952,0.3064,0.2905,35
546,1572480000,41,65,52,18.001400000000004,228,286,202,46.140099999999954,XRP,0.2952,0.2948,0.2989,0.2886,29
547,1572566400,53,101,62,30.5144,304,472,325,116.95949999999996,XRP,0.2948,0.2924,0.2951,0.2852,30
548,1572652800,43,96,38,28.86080000000001,252,383,247,75.27660000000003,XRP,0.2924,0.2952,0.2983,0.2915,20
549,1572739200,42,101,57,32.341599999999985,130,372,229,131.6086999999999,XRP,0.2952,0.2906,0.2965,0.2891,12
550,1572825600,24,62,53,24.8563,80,259,325,109.95550000000004,XRP,0.2906,0.2995,0.3008,0.2897,35
551,1572912000,47,92,67,26.19650000000001,233,426,287,127.93369999999986,XRP,0.2995,0.3011,0.3054,0.2956,37
552,1572998400,43,102,89,40.032300000000006,248,523,565,189.5988,XRP,0.3011,0.3108,0.3135,0.2975,38
553,1573084800,109,237,140,84.46639999999995,553,1477,697,608.1957000000001,XRP,0.3108,0.2904,0.3159,0.2758,45
554,1573171200,84,155,80,44.7405,378,802,356,278.5870999999999,XRP,0.2904,0.2754,0.2907,0.2706,30
555,1573257600,29,76,57,32.13340000000001,141,318,258,118.80569999999996,XRP,0.2754,0.2801,0.2819,0.2746,23
556,1573344000,24,68,51,26.1109,143,359,190,101.80489999999992,XRP,0.2801,0.2792,0.2844,0.2769,19
557,1573430400,53,124,53,47.0652,229,580,230,246.95019999999985,XRP,0.2792,0.2743,0.2811,0.2693,19
558,1573516800,39,106,54,40.10179999999996,128,393,215,150.5952000000002,XRP,0.2743,0.2722,0.2763,0.2673,23
559,1573603200,30,108,59,48.32949999999998,109,445,198,215.3570000000001,XRP,0.2722,0.2719,0.2755,0.2704,29
560,1573689600,59,93,71,21.54819999999999,423,470,356,35.15699999999997,XRP,0.2719,0.2681,0.2727,0.2634,25
561,1573776000,60,99,66,25.582900000000013,300,520,275,173.31469999999987,XRP,0.2681,0.2607,0.2692,0.2523,9
562,1573862400,33,57,36,16.7052,140,295,117,86.03159999999995,XRP,0.2607,0.2625,0.2644,0.2591,14
563,1573948800,31,49,34,10.613200000000004,159,245,142,61.97830000000002,XRP,0.2625,0.2636,0.2665,0.2595,12
564,1574035200,53,112,69,38.1845,236,465,400,147.47119999999995,XRP,0.2636,0.2518,0.2636,0.2407,16
565,1574121600,59,119,67,42.46879999999999,198,490,294,199.27770000000015,XRP,0.2518,0.2541,0.2566,0.2431,24
566,1574208000,42,99,65,33.4895,228,409,334,96.56049999999998,XRP,0.2541,0.2502,0.2588,0.2483,22
567,1574294400,42,104,73,37.2376,173,490,389,205.70589999999993,XRP,0.2502,0.2436,0.2533,0.2354,28
568,1574380800,52,101,62,27.716000000000005,257,451,296,104.84579999999997,XRP,0.2436,0.2309,0.2459,0.2223,18
569,1574467200,33,41,36,7.897999999999998,136,147,153,21.3651,XRP,0.2309,0.2348,0.2362,0.2266,12
570,1574553600,25,53,44,16.206200000000006,188,295,345,53.152199999999965,XRP,0.2348,0.2211,0.2355,0.2195,9
571,1574640000,95,147,102,36.00399999999999,471,724,483,166.77360000000004,XRP,0.2211,0.2183,0.2255,0.2015,39
572,1574726400,40,115,86,44.9145,112,423,320,179.00180000000003,XRP,0.2183,0.2212,0.2222,0.214,31
573,1574812800,39,82,52,29.3928,197,368,155,132.4967000000001,XRP,0.2212,0.2246,0.2302,0.2132,24
574,1574899200,36,54,44,15.674200000000004,170,295,151,85.84729999999998,XRP,0.2246,0.2238,0.23,0.223,23
575,1574985600,15,28,35,10.4751,54,164,151,65.83469999999998,XRP,0.2238,0.2307,0.2328,0.2233,17
576,1575072000,10,30,23,13.147400000000005,61,72,54,22.9333,XRP,0.2307,0.2262,0.2325,0.2243,16
577,1575158400,18,55,38,18.5835,105,331,213,108.50920000000002,XRP,0.2262,0.2255,0.2263,0.2192,18
578,1575244800,39,76,59,24.694399999999995,318,333,269,18.698999999999963,XRP,0.2255,0.2196,0.22699999999999998,0.2178,24
579,1575331200,34,65,38,20.3874,154,274,143,81.85210000000002,XRP,0.2196,0.2199,0.2224,0.2184,28
580,1575417600,33,77,60,19.446700000000003,115,315,275,83.19999999999986,XRP,0.2199,0.2146,0.2258,0.2101,21
581,1575504000,30,71,45,24.828900000000022,139,381,181,128.62389999999996,XRP,0.2146,0.2219,0.2267,0.2124,32
582,1575590400,39,86,61,28.3308,154,418,232,157.82469999999986,XRP,0.2219,0.2264,0.2277,0.2196,29
583,1575676800,24,41,48,13.390999999999998,100,120,171,33.957399999999986,XRP,0.2264,0.2282,0.2289,0.22399999999999998,6
584,1575763200,36,57,48,13.559300000000002,323,267,229,-21.18030000000003,XRP,0.2282,0.23,0.2331,0.2249,16
585,1575849600,19,63,39,25.697099999999995,53,231,172,103.70619999999998,XRP,0.23,0.2245,0.2313,0.2215,24
586,1575936000,21,67,29,30.655500000000004,81,354,133,190.70120000000009,XRP,0.2245,0.2227,0.2255,0.2192,25
587,1576022400,31,104,39,48.5736,113,504,183,237.85130000000015,XRP,0.2227,0.2211,0.2239,0.2201,29
588,1576108800,20,62,30,27.274499999999996,61,289,104,126.35379999999998,XRP,0.2211,0.2186,0.2231,0.2168,22
589,1576195200,22,39,28,8.3174,59,143,90,34.92950000000002,XRP,0.2186,0.2207,0.2211,0.2152,21
590,1576281600,20,20,19,1.2673,102,74,100,-19.645100000000006,XRP,0.2207,0.2165,0.2211,0.2149,11
591,1576368000,8,29,13,11.998399999999995,37,90,36,20.419,XRP,0.2165,0.2175,0.2196,0.2149,10
592,1576454400,24,63,36,18.721400000000006,86,331,193,117.59369999999996,XRP,0.2175,0.2056,0.2178,0.203,15
593,1576540800,122,169,96,41.53789999999998,625,785,441,229.2472,XRP,0.2056,0.1832,0.2056,0.1784,25
594,1576627200,84,117,88,17.899399999999993,379,615,316,126.77489999999986,XRP,0.1832,0.1962,0.2006,0.1752,26
595,1576713600,100,141,86,21.53130000000001,483,611,323,78.41289999999991,XRP,0.1962,0.1879,0.1974,0.1849,31
596,1576800000,54,110,78,37.48120000000004,274,749,346,297.7090999999998,XRP,0.1879,0.1953,0.1984,0.1839,40
597,1576886400,57,107,46,38.522,298,594,142,268.9697000000002,XRP,0.1953,0.1918,0.1965,0.1905,26
598,1576972800,31,54,48,11.8166,119,224,181,73.38329999999993,XRP,0.1918,0.1972,0.1974,0.1909,14
599,1577059200,44,78,32,22.611699999999967,207,422,136,114.3075,XRP,0.1972,0.1899,0.1991,0.1886,22
600,1577145600,43,108,33,41.8607,127,477,99,258.5527999999998,XRP,0.1899,0.1907,0.1937,0.1875,13
601,1577232000,19,56,36,23.45300000000001,172,429,234,188.81870000000004,XRP,0.1907,0.1885,0.1916,0.1864,22
602,1577318400,25,53,26,17.2805,86,246,142,95.1101,XRP,0.1885,0.1893,0.1942,0.1874,21
603,1577404800,29,78,55,28.4019,218,404,366,116.93310000000004,XRP,0.1893,0.19,0.1901,0.1845,19
604,1577491200,17,64,47,26.61440000000001,42,305,204,156.2161000000001,XRP,0.19,0.1931,0.1947,0.1897,14
605,1577577600,36,59,67,16.897100000000002,172,263,340,88.00179999999996,XRP,0.1931,0.1968,0.1984,0.191,18
606,1577664000,24,36,32,10.2472,139,176,131,32.820900000000016,XRP,0.1968,0.1928,0.1979,0.1916,14
607,1577750400,11,36,21,16.273799999999998,54,163,95,67.80789999999999,XRP,0.1928,0.1927,0.1937,0.1896,17
608,1577836800,14,31,19,10.672199999999998,144,187,124,59.474800000000016,XRP,0.1927,0.1931,0.195,0.1918,15
609,1577923200,29,58,47,18.447,167,263,229,75.02630000000003,XRP,0.1931,0.1874,0.1931,0.1856,29
610,1578009600,36,73,39,18.0197,163,385,174,81.76640000000003,XRP,0.1874,0.1933,0.19399999999999998,0.1845,14
611,1578096000,30,36,31,6.2795,126,147,108,15.968499999999993,XRP,0.1933,0.193,0.1937,0.1912,14
612,1578182400,33,45,19,6.729499999999999,96,213,123,90.45249999999996,XRP,0.193,0.1947,0.1974,0.193,9
613,1578268800,56,101,79,26.63359999999998,329,643,435,207.0255,XRP,0.1947,0.2234,0.2238,0.1943,49
614,1578355200,51,72,43,8.7983,223,329,162,37.94570000000001,XRP,0.2234,0.2138,0.2256,0.2074,21
615,1578441600,29,47,32,12.461800000000006,106,232,150,102.19840000000003,XRP,0.2138,0.2074,0.2185,0.2031,15
616,1578528000,47,67,39,14.281300000000009,192,240,128,25.554499999999994,XRP,0.2074,0.2037,0.2087,0.2013,27
617,1578614400,37,82,55,27.805299999999992,132,305,302,83.21510000000005,XRP,0.2037,0.2128,0.2129,0.2002,17
618,1578700800,25,47,33,10.6401,110,205,156,47.07099999999999,XRP,0.2128,0.2115,0.2199,0.2086,15
619,1578787200,14,25,22,7.6457000000000015,96,140,92,48.21550000000001,XRP,0.2115,0.2152,0.2169,0.2097,12
620,1578873600,30,48,23,12.060700000000004,155,295,120,87.49109999999996,XRP,0.2152,0.2115,0.2155,0.2098,20
621,1578960000,48,90,94,23.73479999999999,230,539,497,188.32760000000007,XRP,0.2115,0.2348,0.2447,0.2114,29
622,1579046400,41,103,82,37.76340000000001,233,556,379,183.5429000000002,XRP,0.2348,0.2335,0.243,0.2261,27
623,1579132800,27,61,31,20.369,174,253,134,50.42359999999999,XRP,0.2335,0.22899999999999998,0.2347,0.2221,17
624,1579219200,36,78,53,27.866000000000003,209,441,331,144.86220000000006,XRP,0.22899999999999998,0.2388,0.2441,0.2265,27
625,1579305600,17,48,30,23.7828,83,214,108,110.22130000000004,XRP,0.2388,0.2432,0.2546,0.2316,10
626,1579392000,27,34,16,4.533700000000001,134,171,56,36.9363,XRP,0.2432,0.2356,0.2514,0.22699999999999998,11
627,1579478400,18,71,44,33.9707,72,291,132,157.2882000000001,XRP,0.2356,0.2327,0.2363,0.22399999999999998,25
628,1579564800,27,91,67,36.953,158,454,259,140.5811,XRP,0.2327,0.2367,0.2414,0.2298,25
629,1579651200,34,89,43,33.7961,106,374,131,177.63419999999994,XRP,0.2367,0.2369,0.2393,0.2321,16
630,1579737600,37,69,48,20.653900000000007,169,293,223,83.24769999999998,XRP,0.2369,0.2253,0.237,0.2206,29
631,1579824000,38,75,44,29.10580000000001,166,396,244,161.2473000000001,XRP,0.2253,0.2221,0.226,0.2134,38
632,1579910400,32,79,46,33.1349,130,353,170,174.37619999999993,XRP,0.2221,0.2193,0.2225,0.2162,22
633,1579996800,25,41,30,11.983899999999998,116,133,110,16.29560000000001,XRP,0.2193,0.2308,0.2321,0.2179,14
634,1580083200,29,44,36,10.897199999999994,127,191,219,43.62010000000001,XRP,0.2308,0.2304,0.2336,0.2259,20
635,1580169600,29,59,55,20.247000000000003,113,248,238,95.78140000000002,XRP,0.2304,0.2396,0.2411,0.2304,26
636,1580256000,14,65,38,27.4256,114,276,247,82.79699999999997,XRP,0.2396,0.235,0.2418,0.2339,21
637,1580342400,42,79,55,25.1287,184,540,264,236.41970000000012,XRP,0.235,0.2433,0.2465,0.2303,25
638,1580428800,35,71,50,24.385200000000005,124,417,281,205.55139999999992,XRP,0.2433,0.2391,0.2447,0.2335,27
639,1580515200,21,58,38,23.15980000000001,99,426,181,199.54739999999995,XRP,0.2391,0.2412,0.2429,0.2368,13
640,1580601600,13,75,51,36.3794,86,494,381,238.22100000000003,XRP,0.2412,0.2509,0.2613,0.2357,13
641,1580688000,21,61,46,25.1644,113,348,261,138.70570000000004,XRP,0.2509,0.2544,0.2596,0.2467,24
642,1580774400,69,136,102,34.70130000000002,502,909,739,214.57360000000008,XRP,0.2544,0.2661,0.27,0.247,40
643,1580860800,67,189,106,74.03459999999995,404,1325,630,575.7327999999994,XRP,0.2661,0.2778,0.2815,0.2661,32
644,1580947200,58,127,125,34.81899999999998,337,759,604,226.48299999999998,XRP,0.2778,0.2828,0.2877,0.2698,37
645,1581033600,53,121,67,49.92200000000001,413,725,334,291.66719999999987,XRP,0.2828,0.2791,0.2878,0.2772,37
646,1581120000,26,64,40,22.491299999999995,163,363,247,127.12959999999997,XRP,0.2791,0.2776,0.282,0.2638,24
647,1581206400,39,97,66,36.599500000000006,146,548,345,233.3697,XRP,0.2776,0.2827,0.2894,0.2766,28
648,1581292800,25,73,49,26.38610000000001,104,351,272,126.9645,XRP,0.2827,0.2733,0.2832,0.2675,21
649,1581379200,56,137,92,52.372799999999934,273,1201,642,578.5394999999997,XRP,0.2733,0.2822,0.2843,0.2671,26
650,1581465600,64,176,121,68.70230000000001,399,1303,651,600.1197999999998,XRP,0.2822,0.305,0.3096,0.2818,36
651,1581552000,105,242,177,83.32389999999991,636,1517,999,518.0600000000005,XRP,0.305,0.3276,0.3396,0.3002,54
652,1581638400,37,142,83,62.36619999999998,229,911,561,402.09630000000016,XRP,0.3276,0.3363,0.3393,0.3106,29
653,1581724800,43,141,84,57.87769999999996,356,1039,565,393.9993000000004,XRP,0.3363,0.3075,0.3469,0.2951,25
654,1581811200,36,83,87,26.1241,203,341,404,107.84429999999996,XRP,0.3075,0.293,0.3189,0.2683,23
655,1581897600,41,87,52,29.13589999999999,246,525,262,164.51769999999985,XRP,0.293,0.2873,0.295,0.2695,32
656,1581984000,35,81,60,29.405700000000003,225,405,312,134.6560000000001,XRP,0.2873,0.2985,0.3031,0.2758,21
657,1582070400,64,156,125,54.076799999999984,309,774,504,300.0742000000002,XRP,0.2985,0.2748,0.309,0.2707,34
658,1582156800,35,105,72,39.0449,185,531,353,223.6554,XRP,0.2748,0.2713,0.2815,0.2623,31
659,1582243200,33,101,42,44.2761,127,488,248,233.1474000000001,XRP,0.2713,0.2744,0.2794,0.2688,32
660,1582329600,19,42,24,17.4526,72,275,100,160.06269999999995,XRP,0.2744,0.2754,0.2785,0.2707,11
661,1582416000,23,32,17,10.8681,198,217,80,54.20529999999999,XRP,0.2754,0.284,0.2854,0.2753,21
662,1582502400,41,93,44,31.56000000000001,176,441,217,176.35799999999998,XRP,0.284,0.2705,0.2851,0.264,23
663,1582588800,39,88,41,31.9016,168,429,197,213.91439999999992,XRP,0.2705,0.2522,0.271,0.2511,16
664,1582675200,71,118,74,32.92710000000001,407,550,260,80.34819999999998,XRP,0.2522,0.22899999999999998,0.255,0.2229,36
665,1582761600,39,82,36,19.7621,233,441,144,108.48059999999992,XRP,0.22899999999999998,0.2381,0.2477,0.2238,16
666,1582848000,25,50,31,17.3776,89,217,165,86.16359999999996,XRP,0.2381,0.2371,0.2441,0.2281,19
667,1582934400,33,49,33,7.346500000000002,102,172,149,22.613199999999985,XRP,0.2371,0.2291,0.2427,0.2275,12
668,1583020800,10,28,21,10.352400000000003,42,150,69,64.75409999999998,XRP,0.2291,0.2273,0.2364,0.2242,12
669,1583107200,16,34,22,10.144000000000004,69,192,69,70.97599999999997,XRP,0.2273,0.2397,0.242,0.2259,23
670,1583193600,26,50,26,16.064100000000003,141,165,90,21.55270000000001,XRP,0.2397,0.2342,0.2399,0.2299,25
671,1583280000,45,48,30,4.8898,180,190,77,37.53280000000001,XRP,0.2342,0.2347,0.2384,0.2305,21
672,1583366400,22,54,24,21.1033,104,292,73,119.38029999999992,XRP,0.2347,0.2395,0.2435,0.2346,18
673,1583452800,27,58,35,21.497200000000007,77,359,145,195.13620000000003,XRP,0.2395,0.2452,0.2465,0.2386,26
674,1583539200,38,83,38,27.5673,184,364,117,77.96240000000007,XRP,0.2452,0.2367,0.2457,0.2354,11
675,1583625600,35,43,27,4.5791,121,133,77,9.584100000000003,XRP,0.2367,0.204,0.2367,0.2009,12
676,1583712000,36,50,27,6.4079,182,184,115,-23.003999999999994,XRP,0.204,0.2095,0.2117,0.1984,15
677,1583798400,14,30,25,6.536200000000001,87,132,122,9.2602,XRP,0.2095,0.2116,0.2161,0.2054,19
678,1583884800,20,33,19,8.108900000000004,78,160,48,50.53829999999998,XRP,0.2116,0.2081,0.2138,0.1994,10
679,1583971200,102,118,102,12.309899999999995,542,669,441,114.15739999999987,XRP,0.2081,0.1385,0.21,0.1306,19
680,1584057600,80,125,73,25.52480000000001,324,623,300,177.7542,XRP,0.1385,0.1602,0.1687,0.1138,17
681,1584144000,18,36,17,6.3144,91,148,53,25.4544,XRP,0.1602,0.1457,0.1607,0.1434,7
682,1584230400,19,37,21,13.414299999999995,121,255,119,99.51519999999996,XRP,0.1457,0.1528,0.1648,0.1445,6
683,1584316800,30,48,29,11.0596,144,204,96,39.67800000000001,XRP,0.1528,0.1413,0.1528,0.1282,10
684,1584403200,20,26,14,0.5741999999999998,51,88,65,16.0718,XRP,0.1413,0.1477,0.1528,0.1402,13
685,1584489600,17,20,21,1.3559,66,90,84,16.028599999999994,XRP,0.1477,0.14800000000000002,0.1498,0.1404,8
686,1584576000,14,45,19,16.0251,53,194,69,72.08589999999997,XRP,0.14800000000000002,0.1653,0.17300000000000001,0.1448,27
687,1584662400,34,62,29,18.622900000000012,229,298,153,15.746600000000004,XRP,0.1653,0.1568,0.1758,0.1455,10
688,1584748800,17,29,15,5.4499,93,112,70,-4.863600000000002,XRP,0.1568,0.1582,0.1621,0.1519,12
689,1584835200,26,17,22,-2.3733000000000013,81,107,102,19.7253,XRP,0.1582,0.1478,0.1619,0.1463,12
690,1584921600,33,39,24,2.0772000000000004,216,212,77,-7.584100000000008,XRP,0.1478,0.159,0.1619,0.145,19
691,1585008000,22,39,30,10.027100000000004,142,196,99,40.2514,XRP,0.159,0.1629,0.1647,0.1576,35
