time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,sum_pos_s,sum_neg_s,comp_ns,neg_s,pos_s,neu_s,comp_s,coin,open,close,high,low,label
1575676800.0,12,26,30,12.1474,-7.613800000000002,37.27769999999999,-12.5065,8.3013,57,76,106,20.7683,XRP,0.2264,0.2282,0.2289,0.22399999999999998,1
1575763200.0,31,44,46,23.5775,-26.359100000000005,122.34619999999998,-146.91139999999996,9.7186,306,228,223,-37.01300000000006,XRP,0.2282,0.23,0.2331,0.2249,-1
1575849600.0,9,31,23,19.432700000000004,-7.7139999999999995,78.84219999999998,-7.394900000000002,15.537,28,121,66,67.55160000000002,XRP,0.23,0.2245,0.2313,0.2215,-1
1575936000.0,19,45,21,29.0556,-17.948599999999992,140.4117,-20.2777,20.149400000000004,67,198,77,111.25359999999998,XRP,0.2245,0.2227,0.2255,0.2192,-1
1576022400.0,10,47,14,26.99,-10.1976,135.78000000000003,-11.804100000000002,21.70209999999999,28,254,64,119.02800000000002,XRP,0.2227,0.2211,0.2239,0.2201,-1
1576108800.0,9,21,14,11.4083,-6.4773,56.865,-6.010300000000001,7.9312999999999985,22,112,48,47.8544,XRP,0.2211,0.2186,0.2231,0.2168,1
1576195200.0,18,25,19,12.1782,-21.54660000000001,45.16449999999998,-21.2154,1.4048999999999994,53,106,62,13.1758,XRP,0.2186,0.2207,0.2211,0.2152,-1
1576281600.0,13,21,16,10.603099999999998,-9.332299999999998,22.425,-21.061499999999995,5.860400000000001,56,50,89,-3.2260999999999997,XRP,0.2207,0.2165,0.2211,0.2149,1
1576368000.0,6,20,9,9.0237,-7.298599999999999,38.056599999999975,-25.5786,5.3744000000000005,35,77,16,8.828700000000007,XRP,0.2165,0.2175,0.2196,0.2149,-1
1576454400.0,33,59,36,29.917100000000005,-29.09779999999999,137.33759999999995,-46.3291,15.368200000000005,128,280,128,76.45959999999997,XRP,0.2175,0.2056,0.2178,0.203,-1
1576540800.0,102,129,68,73.24539999999993,-90.59989999999992,383.19060000000025,-184.37950000000004,27.845700000000033,547,617,352,154.40409999999991,XRP,0.2056,0.1832,0.2056,0.1784,1
1576627200.0,56,62,53,34.583499999999994,-58.60669999999996,174.29860000000005,-124.95750000000002,4.675899999999999,254,273,167,21.003199999999968,XRP,0.1832,0.1962,0.2006,0.1752,-1
1576713600.0,41,74,41,36.17119999999999,-40.189799999999984,185.28020000000004,-77.61209999999997,16.076300000000003,215,351,145,87.52159999999988,XRP,0.1962,0.1879,0.1974,0.1849,1
1576800000.0,25,46,33,31.016000000000005,-21.061,129.96970000000002,-34.7209,20.5113,99,187,135,85.31169999999997,XRP,0.1879,0.1953,0.1984,0.1839,-1
1576886400.0,26,38,19,21.273000000000003,-25.28700000000001,101.1873,-60.1551,8.580000000000002,164,173,70,28.0464,XRP,0.1953,0.1918,0.1965,0.1905,1
1576972800.0,20,18,15,10.0907,-19.805,60.08459999999999,-33.754200000000004,0.13839999999999886,87,95,64,16.129100000000008,XRP,0.1918,0.1972,0.1974,0.1909,-1
1577059200.0,17,27,12,16.596000000000004,-18.7916,71.70579999999998,-16.6475,7.2002,51,123,22,45.6625,XRP,0.1972,0.1899,0.1991,0.1886,1
1577145600.0,16,33,8,23.6462,-17.1038,201.45529999999985,-19.9903,14.9412,47,247,23,173.17959999999994,XRP,0.1899,0.1907,0.1937,0.1875,-1
1577232000.0,6,26,16,16.0181,-4.5346,129.64550000000003,-4.9745,13.7508,29,216,70,122.40370000000004,XRP,0.1907,0.1885,0.1916,0.1864,1
1577318400.0,12,31,11,14.951900000000002,-10.533600000000003,74.5638,-10.1824,9.7109,35,144,22,59.1404,XRP,0.1885,0.1893,0.1942,0.1874,1
1577404800.0,14,33,14,17.826799999999995,-9.606,91.56320000000002,-11.7572,12.999800000000002,57,154,70,74.71500000000003,XRP,0.1893,0.19,0.1901,0.1845,1
1577491200.0,5,28,15,16.4584,-4.7332,76.50540000000002,-7.582300000000001,13.8836,17,133,102,66.76470000000002,XRP,0.19,0.1931,0.1947,0.1897,1
1577577600.0,14,8,25,4.060499999999998,-10.5332,26.588100000000004,-15.4483,-1.1919999999999995,59,45,82,5.8666,XRP,0.1931,0.1968,0.1984,0.191,-1
1577664000.0,6,14,8,7.1387,-4.8586,28.8155,-10.7352,4.7094000000000005,31,63,43,15.651,XRP,0.1968,0.1928,0.1979,0.1916,-1
1577750400.0,11,22,9,12.6931,-10.0678,66.92319999999998,-25.802200000000006,7.633400000000001,57,105,31,36.1129,XRP,0.1928,0.1927,0.1937,0.1896,1
1577836800.0,4,10,12,5.8027000000000015,-3.0062,59.80749999999999,-5.0611,4.299600000000001,20,98,100,53.24329999999999,XRP,0.1927,0.1931,0.195,0.1918,-1
1577923200.0,12,19,25,8.5048,-8.991000000000003,38.19889999999999,-25.5514,4.0093000000000005,81,86,83,8.152000000000001,XRP,0.1931,0.1874,0.1931,0.1856,1
1578009600.0,17,25,16,10.826199999999998,-16.648299999999995,32.2084,-49.84709999999999,1.9523,78,84,90,-25.36149999999999,XRP,0.1874,0.1933,0.19399999999999998,0.1845,-1
1578096000.0,15,14,21,7.1465,-11.5842,15.849500000000004,-10.7676,1.3931,49,41,68,-0.09100000000000152,XRP,0.1933,0.193,0.1937,0.1912,1
1578182400.0,30,30,18,15.863999999999995,-27.415099999999995,65.70340000000002,-32.2935,1.4292999999999996,90,108,96,20.177100000000006,XRP,0.193,0.1947,0.1974,0.193,1
1578268800.0,27,62,50,34.4507,-21.870300000000004,261.1958000000002,-83.41499999999998,23.13379999999999,240,474,319,167.5886,XRP,0.1947,0.2234,0.2238,0.1943,-1
1578355200.0,28,33,21,16.8021,-32.571000000000005,80.27889999999995,-69.3978,-0.5307,141,173,98,-4.1807000000000025,XRP,0.2234,0.2138,0.2256,0.2074,-1
1578441600.0,11,19,12,10.6198,-10.823299999999994,56.23669999999999,-8.4831,4.9365,25,96,60,42.56379999999999,XRP,0.2138,0.2074,0.2185,0.2031,-1
1578528000.0,17,43,21,24.2719,-16.7816,75.56559999999998,-35.93230000000001,15.8553,79,139,60,31.010299999999994,XRP,0.2074,0.2037,0.2087,0.2013,1
1578614400.0,26,74,34,41.55659999999999,-22.2494,123.92380000000013,-31.2567,29.96119999999998,85,233,140,82.01310000000005,XRP,0.2037,0.2128,0.2129,0.2002,-1
1578700800.0,15,17,17,8.2012,-12.469200000000004,42.5296,-25.6882,1.6482,74,91,94,11.6579,XRP,0.2128,0.2115,0.2199,0.2086,1
1578787200.0,12,28,17,15.175499999999998,-10.774599999999996,97.28530000000002,-25.754900000000006,9.7459,80,168,75,66.10079999999998,XRP,0.2115,0.2152,0.2169,0.2097,-1
1578873600.0,9,10,3,5.7947,-7.3922,40.3415,-25.041200000000003,2.0929999999999995,81,71,4,11.592999999999995,XRP,0.2152,0.2115,0.2155,0.2098,1
1578960000.0,33,51,60,25.87109999999999,-26.569399999999995,142.33510000000004,-42.52629999999999,12.1076,130,267,335,86.97039999999994,XRP,0.2115,0.2348,0.2447,0.2114,-1
1579046400.0,22,66,61,34.266,-15.530599999999998,197.80000000000013,-54.3387,26.5977,152,393,272,135.96739999999997,XRP,0.2348,0.2335,0.243,0.2261,-1
1579132800.0,20,34,17,18.532000000000004,-17.310200000000002,92.5255,-52.85469999999999,9.876899999999996,141,184,82,31.015699999999995,XRP,0.2335,0.22899999999999998,0.2347,0.2221,1
1579219200.0,9,23,28,12.025899999999998,-10.141800000000002,52.76669999999999,-21.1508,6.913200000000002,49,110,166,26.127,XRP,0.22899999999999998,0.2388,0.2441,0.2265,1
1579305600.0,11,28,12,16.613200000000006,-8.5334,88.96439999999998,-16.667,12.346500000000004,65,135,53,68.0307,XRP,0.2388,0.2432,0.2546,0.2316,-1
1579392000.0,19,29,15,15.338800000000004,-19.640800000000013,46.7095,-23.8881,5.536100000000002,83,92,50,13.0733,XRP,0.2432,0.2356,0.2514,0.22699999999999998,-1
1579478400.0,8,34,30,20.0267,-6.5230000000000015,114.9872,-10.6492,16.790999999999997,37,171,104,101.12810000000002,XRP,0.2356,0.2327,0.2363,0.22399999999999998,1
1579564800.0,11,50,33,27.80539999999999,-9.0982,131.69749999999993,-11.9317,23.25629999999999,39,249,101,115.21669999999996,XRP,0.2327,0.2367,0.2414,0.2298,1
1579651200.0,25,43,24,23.61020000000001,-18.7496,87.65439999999991,-18.0524,14.235400000000006,66,145,66,60.22719999999998,XRP,0.2367,0.2369,0.2393,0.2321,-1
1579737600.0,22,54,31,30.551499999999994,-16.8624,135.18570000000003,-31.8012,22.12029999999999,107,244,143,94.95330000000007,XRP,0.2369,0.2253,0.237,0.2206,-1
1579824000.0,24,54,26,31.6862,-19.5228,153.17949999999996,-36.83470000000001,21.9996,107,249,112,106.75619999999996,XRP,0.2253,0.2221,0.226,0.2134,-1
1579910400.0,6,26,16,17.982799999999994,-7.0372,76.80709999999998,-8.759400000000001,14.4642,29,104,53,64.5291,XRP,0.2221,0.2193,0.2225,0.2162,1
1579996800.0,15,9,11,4.7019,-12.931399999999995,33.7568,-22.6251,-1.7638,67,60,54,4.666000000000006,XRP,0.2193,0.2308,0.2321,0.2179,-1
1580083200.0,10,20,14,9.1342,-6.999700000000002,50.2716,-14.382,5.469499999999999,45,102,74,32.5546,XRP,0.2308,0.2304,0.2336,0.2259,1
1580169600.0,15,35,25,19.2213,-14.804,100.7111,-16.265,11.8287,50,182,151,77.0747,XRP,0.2304,0.2396,0.2411,0.2304,-1
1580256000.0,15,46,31,22.5022,-11.9317,102.45539999999997,-40.3875,16.4474,94,197,176,56.190999999999974,XRP,0.2396,0.235,0.2418,0.2339,1
1580342400.0,28,43,32,24.7168,-28.203399999999995,176.81760000000003,-41.5307,10.640900000000002,109,294,138,121.4432,XRP,0.235,0.2433,0.2465,0.2303,-1
1580428800.0,19,44,24,24.9339,-18.807000000000002,171.32979999999995,-22.2139,15.237000000000007,70,275,198,140.16019999999997,XRP,0.2433,0.2391,0.2447,0.2335,1
1580515200.0,11,26,19,13.4549,-8.060000000000002,58.657,-11.2015,9.328500000000002,44,127,117,43.8573,XRP,0.2391,0.2412,0.2429,0.2368,1
1580601600.0,9,53,39,28.358699999999995,-7.3575,171.02650000000006,-27.2393,24.448200000000003,57,320,236,140.44399999999996,XRP,0.2412,0.2509,0.2613,0.2357,1
